7066820,ST AMBROISE         ,QUE , station not joined, Monthly mean of homogenized daily mean temperature                     , Deg Celcius,          Updated to 2022
7066820,ST AMBROISE         ,QUE , station non jointe, Moyenne mensuelle des temperatures quotidiennes moyennes homogeneisees , Deg Celsius, Mise a jour jusqu a 2022
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1964,   -13.8, ,   -13.7, ,    -7.9, ,     1.9, ,     9.9, ,    13.5, ,    17.7, ,    14.6, ,    10.2, ,     3.9, ,    -2.8, ,   -12.8, ,     1.7, , -9999.9,M,     1.3, ,    15.3, ,     3.8, 
 1965,   -18.3, ,   -16.1, ,    -7.0, ,     1.9, ,     8.9, ,    16.0, ,    14.7, ,    15.1, ,    10.5, ,     3.7, ,    -6.0, ,   -12.5, ,     0.9, ,   -15.7, ,     1.3, ,    15.3, ,     2.7, 
 1966,   -13.0, ,   -12.3, ,    -4.8, ,     2.4, ,     7.5, ,    15.6, ,    17.5, ,    15.9, ,     9.8, ,     5.3, ,    -0.2, ,   -10.4, ,     2.8, ,   -12.6, ,     1.7, ,    16.3, ,     5.0, 
 1967,   -14.8, ,   -19.2, ,   -11.8, ,    -0.5, ,     6.2, ,    16.1, ,    18.7, ,    17.2, ,    11.3, ,     5.3, ,    -2.9, ,   -10.7, ,     1.2, ,   -14.8, ,    -2.0, ,    17.3, ,     4.6, 
 1968,   -19.0, , -9999.9,M,    -5.5, ,     3.6, ,     9.6, ,    14.8, ,    17.7, ,    13.4, ,    13.7, ,     7.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.6, ,    15.3, , -9999.9,M
 1969, -9999.9,M,   -11.3, , -9999.9,M, -9999.9,M,     7.3, ,    14.7, ,    16.4, ,    17.3, ,     9.1, ,     3.8, ,     0.0, ,   -12.2, , -9999.9,M, -9999.9,M, -9999.9,M,    16.1, ,     4.3, 
 1970,   -21.4, ,   -17.1, ,    -6.9, ,     1.9, ,     8.6, ,    15.1, ,    19.5, ,    17.1, ,    10.4, ,     6.1, ,    -1.1, ,   -16.6, ,     1.3, ,   -16.9, ,     1.2, ,    17.2, ,     5.1, 
 1971,   -19.5, ,   -14.4, ,    -8.4, ,     1.4,E,    10.2, ,    14.4, ,    16.9, ,    15.4, ,    13.1, ,     6.7, ,    -4.0, ,   -15.0, ,     1.4,E,   -16.8, ,     1.1,E,    15.6, ,     5.3, 
 1972,   -17.0, ,   -17.9, ,   -11.1, ,     0.7, ,     9.6, ,    14.8, ,    17.9, ,    15.0, ,    11.2, ,     2.7, ,    -3.6, ,   -16.7, ,     0.5, ,   -16.6, ,    -0.3, ,    15.9, ,     3.4, 
 1973,   -14.7, ,   -17.5, ,    -3.4, , -9999.9,M,     9.8, ,    17.4, ,    18.8, ,    18.3, ,    11.0, ,     5.6, , -9999.9,M, -9999.9,M, -9999.9,M,   -16.3, , -9999.9,M,    18.2, , -9999.9,M
 1974, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    16.0, ,     9.3, , -9999.9,M,    -1.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1975, -9999.9,M, -9999.9,M,    -8.0, ,     0.6, ,    11.6, ,    17.5, ,    19.6, ,    16.5, ,    11.4, ,     5.3, ,    -1.7, ,   -16.5, , -9999.9,M, -9999.9,M,     1.4, ,    17.9, ,     5.0, 
 1976,   -19.6, ,   -14.1, ,    -9.8, ,     1.5, ,     9.7, ,    16.5, ,    17.0, ,    16.5, ,     9.9, , -9999.9,M,    -4.7, ,   -19.0, , -9999.9,M,   -16.7, ,     0.5, ,    16.7, , -9999.9,M
 1977,   -18.5, , -9999.9,M,    -2.1, ,     0.4, ,    10.4, ,    14.6, ,    16.3, ,    15.8, ,    10.3, ,     5.4, ,     0.2, ,   -11.4, , -9999.9,M, -9999.9,M,     2.9, ,    15.6, ,     5.3, 
 1978,   -15.9, ,   -16.3, ,   -11.5, ,     0.8, ,    12.4, ,    15.3, , -9999.9,M,    16.0, ,     8.4, ,     3.4, ,    -4.3, ,   -13.4, , -9999.9,M,   -14.5, ,     0.6, , -9999.9,M,     2.5, 
 1979,   -16.1, , -9999.9,M,    -3.9, ,     4.3, ,    11.1, ,    15.3, ,    18.9, ,    15.2, ,    10.5, ,     5.9, ,    -0.7, ,   -10.5,E, -9999.9,M, -9999.9,M,     3.8, ,    16.5, ,     5.2, 
 1980,   -15.9,E,   -17.2, ,    -6.9, ,     4.1, ,     9.9,E,    13.6, ,    16.8, ,    17.7, ,     9.0, ,     3.4,E,    -4.0, ,   -19.8, ,     0.9,E,   -14.5,E,     2.4,E,    16.0, ,     2.8,E
 1981,   -19.5,E,    -6.9, ,    -3.6, ,     2.6, ,    10.1,E,    15.2,E,    18.2,E,    16.6,E,    11.8,E,     4.1, ,    -1.0, ,    -8.0,E,     3.3,E,   -15.4,E,     3.0,E,    16.7,E,     5.0,E
 1982,   -22.3, ,   -17.5, ,    -8.4, ,    -1.5, ,    10.8, ,    14.7, ,    17.8,E,    13.5, ,    12.1, ,     6.6, ,    -1.3, ,    -9.8, ,     1.2,E,   -15.9,E,     0.3, ,    15.3,E,     5.8, 
 1983,   -13.7, ,   -13.0,E,    -4.0,E,     2.9, ,     7.6, ,    15.9, ,    17.6, ,    17.7,E,    13.0, ,     5.1, ,    -1.6, ,   -14.8,E,     2.7,E,   -12.2,E,     2.2,E,    17.1,E,     5.5, 
 1984,   -22.7, ,    -8.6, ,   -11.4, ,     3.5, ,     7.6, ,    14.3, ,    17.5, ,    17.3, ,     9.4, ,     4.5, ,    -2.9, ,   -12.0, ,     1.4, ,   -15.4,E,    -0.1, ,    16.4, ,     3.7, 
 1985,   -20.4,E,   -13.2, ,    -8.0, ,    -0.7, ,     7.2, ,    13.2, ,    17.0, ,    14.6, ,    11.4, ,     4.7, ,    -4.2, ,   -16.4, ,     0.4,E,   -15.2,E,    -0.5, ,    14.9, ,     4.0, 
 1986,   -16.6, ,   -16.7, ,    -8.2, ,     4.2, ,    10.1, ,    11.5, ,    15.6, ,    15.1, ,     8.7, ,     3.0, ,    -6.1, ,   -12.2,E,     0.7,E,   -16.6, ,     2.0, ,    14.1, ,     1.9, 
 1987,   -16.1, ,   -16.8, ,    -4.2, ,     5.1, ,     8.0, ,    15.2, ,    17.4,E,    14.5, ,    11.2, ,     4.6,E,    -4.2, ,   -11.2, ,     2.0,E,   -15.0,E,     3.0, ,    15.7,E,     3.9,E
 1988,   -14.5,E,   -17.1, ,    -8.8,E,     3.0, ,    11.1, ,    13.8, ,    18.5, ,    16.0, ,    10.6, ,     3.4, ,    -0.8, ,   -15.5, ,     1.6,E,   -14.3,E,     1.8,E,    16.1, ,     4.4, 
 1989,   -18.1, ,   -19.1, ,   -11.5, ,     0.9, ,    11.6, ,    14.8, ,    16.9, ,    16.4, ,    12.2, ,     5.7, ,    -5.4, ,   -20.7, ,     0.3, ,   -17.6, ,     0.3, ,    16.0, ,     4.2, 
 1990,   -12.9, ,   -17.7, ,    -8.3, ,     2.7, ,     8.6, ,    15.3,E,    17.5, ,    17.4, ,    10.4, ,     4.7, ,    -3.2, ,   -11.7,E,     1.9,E,   -17.1, ,     1.0, ,    16.7,E,     4.0, 
 1991,   -20.9, ,   -14.1, ,    -6.3, ,     2.6, ,     9.7, ,    15.5, ,    17.2,E,    17.2, ,     9.1, ,     5.1, ,    -1.6, ,   -14.7, ,     1.6,E,   -15.6,E,     2.0, ,    16.6,E,     4.2, 
 1992,   -18.4, ,   -17.7, ,   -11.4, ,    -0.1, ,    10.0, ,    13.8, ,    14.4, ,    16.0, ,    11.7, ,     3.2, ,    -3.3, ,   -10.8, ,     0.6, ,   -16.9, ,    -0.5, ,    14.7, ,     3.9, 
 1993,   -19.2, ,   -20.6, ,    -8.7, ,     3.2, ,    10.0, ,    14.9, ,    18.0, ,    17.6, ,    10.2, ,     2.5, ,    -4.7, ,   -12.3, ,     0.9, ,   -16.9, ,     1.5, ,    16.8, ,     2.7, 
 1994,   -24.9, ,   -18.3, ,    -6.6, ,    -0.3, ,     8.0, ,    16.5, ,    17.9, ,    14.8, ,    11.3, ,     7.0, ,    -1.2, ,    -9.6, ,     1.2, ,   -18.5, ,     0.4, ,    16.4, ,     5.7, 
 1995,   -12.9,E,   -17.5, ,    -5.4, ,    -1.3, ,     9.4,E,    16.0, ,    19.7, ,    16.9, ,     9.8,E,     7.5, ,    -5.2, ,   -12.7, ,     2.0,E,   -13.3,E,     0.9,E,    17.5, ,     4.0,E
 1996,   -18.9, ,   -15.0, ,    -7.8, ,     2.1, ,     8.0, ,    15.7, ,    17.2, ,    16.5, ,    12.3, ,     4.3, ,    -3.6, ,    -6.7, ,     2.0, ,   -15.5, ,     0.8, ,    16.5, ,     4.3, 
 1997,   -16.8, ,   -16.3, ,   -11.0, ,     0.6, ,     6.9, ,    15.1, ,    17.5, ,    15.2, ,    11.7, ,     5.2, ,    -4.2, ,   -12.4, ,     1.0, ,   -13.3, ,    -1.2, ,    15.9, ,     4.2, 
 1998,   -14.6, ,   -10.0, ,    -5.4, ,     3.6, ,    12.8, ,    16.0, ,    17.6, ,    16.2, ,    11.6, ,     6.0, ,    -1.6, ,   -10.2, ,     3.5, ,   -12.3, ,     3.7, ,    16.6, ,     5.3, 
 1999,   -17.5, ,   -12.3, ,    -4.4, ,     2.5, ,    13.6, ,    17.4, ,    17.9, ,    16.1, ,    14.5, ,     3.4, ,    -0.5, ,    -9.2, ,     3.5, ,   -13.3, ,     3.9, ,    17.1, ,     5.8, 
 2000,   -17.5, ,   -14.5, ,    -3.5, ,     0.0, ,     9.1, ,    13.0, ,    16.7, ,    16.1, ,     9.9, ,     4.5,E,    -0.7, ,   -14.2, ,     1.6,E,   -13.7, ,     1.9, ,    15.3, ,     4.6,E
 2001,   -17.2, ,   -15.2, ,    -8.6, ,     1.3,E, -9999.9,M,    16.0, ,    17.4,E,    17.6,E,    12.9,E,     6.4,E,    -0.1,E,    -5.3,E, -9999.9,M,   -15.5, , -9999.9,M,    17.0,E,     6.4,E
 2002,   -14.7,E,   -13.8, , -9999.9,M,     1.6,E,     7.9, ,    13.3,E,    17.7, ,    17.5,E,    13.2,E,     3.4,E,    -4.4,E,   -11.5,E, -9999.9,M,   -11.3,E, -9999.9,M,    16.2,E,     4.1,E
 2003,   -19.9,E,   -18.5, ,    -9.6, ,    -1.3, ,     9.8,E,    15.4,E,    17.1,E,    16.8, ,    13.6,E,     4.6,E,    -1.2,E,   -10.2, ,     1.4,E,   -16.6,E,    -0.4,E,    16.4,E,     5.7,E
 2004,   -20.5,E,   -13.7,E,    -7.0,E,     0.7, ,     7.2,E,    12.9,E,    18.0,E,    16.1,E,    11.8, ,     5.6, ,    -2.9, ,   -15.3, ,     1.1,E,   -14.8,E,     0.3,E,    15.7,E,     4.8, 
 2005,   -20.3,E,   -12.3, ,    -6.4,E,     3.1,E,     9.1, ,    16.9,E,    17.9, ,    16.6,E,    13.0,E,     7.3,E,    -1.7, ,   -12.7, ,     2.5,E,   -16.0,E,     1.9,E,    17.1,E,     6.2,E
 2006,   -12.4, ,   -14.9,E,    -4.5, ,     3.9,E,    11.3,E,    16.6, ,    18.2, ,    14.7,E,    10.7, ,     4.9,E,     1.3, , -9999.9,M, -9999.9,M,   -13.3,E,     3.6,E,    16.5,E,     5.6,E
 2007,   -16.4,E,   -18.1, ,    -9.3, ,     2.5,E,    10.7,E,    15.4,E,    16.5,E,    14.5, ,    11.7,E,     7.2,E,    -3.3, ,   -14.0,E,     1.5,E, -9999.9,M,     1.3,E,    15.5,E,     5.2,E
 2008,   -14.1, ,   -15.2,E,   -11.1,E,     3.5,E,     8.7,E,    15.3,E,    17.9,E,    16.3, ,    11.2, ,     5.5, ,    -0.8, ,   -13.5, ,     2.0,E,   -14.4,E,     0.4,E,    16.5,E,     5.3, 
 2009,   -22.3, ,   -13.3, ,    -8.5, ,     4.2,E,     8.1, ,    15.7,E,    17.4, ,    16.9,E,    11.8, ,     3.7,E,     1.4,E,    -9.9,E,     2.1,E,   -16.4, ,     1.3,E,    16.7,E,     5.6,E
 2010,   -10.8,E,    -6.6, ,    -3.9, ,     4.8, ,    11.7,E,    14.7, ,    19.7,E,    18.1,E,    12.0, ,     5.6,E,    -1.9, ,    -7.9, ,     4.6,E,    -9.1,E,     4.2,E,    17.5,E,     5.2,E
 2011,   -14.2, ,   -15.1, ,    -7.3, ,     1.0, ,    10.2, ,    15.5, ,    18.4, ,    17.9, ,    13.2,E,     7.0, ,     1.5, ,    -9.4, ,     3.2,E,   -12.4, ,     1.3, ,    17.3, ,     7.2,E
 2012,   -16.1, ,   -10.5, ,    -2.7, ,     3.0, ,    12.1, ,    16.2, ,    18.6, ,    18.0, ,    11.9, ,     7.0, ,    -2.1, ,    -9.0, ,     3.9, ,   -12.0, ,     4.1, ,    17.6, ,     5.6, 
 2013,   -15.2, ,    -8.5, ,    -2.2, ,     1.8, ,    11.5,E,    14.0, ,    17.9, ,    16.4, ,    11.6, ,     6.9, ,    -2.3, ,   -16.0, ,     3.0,E,   -10.9, ,     3.7,E,    16.1, ,     5.4, 
 2014,   -16.3, ,   -14.7, ,   -13.6, ,     0.4, ,    10.7, ,    16.7, ,    18.4, ,    17.3, ,    11.4, ,     6.8, ,    -3.6, ,    -9.3, ,     2.0, ,   -15.7, ,    -0.8, ,    17.5, ,     4.9, 
 2015,   -19.3, ,   -22.3, ,   -10.5, ,     1.7, ,    11.3, ,    14.4, ,    17.3, ,    18.5, ,    14.7, ,     4.2, ,     0.5, ,    -3.3, ,     2.3, ,   -17.0, ,     0.8, ,    16.7, ,     6.5, 
 2016,   -11.8, ,   -14.2, ,    -8.9, ,    -2.6, ,    10.6, ,    15.5, ,    17.5, ,    18.0, ,    12.7, ,     6.0, ,     2.0, ,   -10.9, ,     2.8, ,    -9.8, ,    -0.3, ,    17.0, ,     6.9, 
 2017,   -12.0, ,   -12.8, ,    -9.8, ,     2.9, ,    10.7, ,    15.6, ,    17.0, ,    15.9, ,    14.3, ,     8.4, ,    -3.3, ,   -15.0, ,     2.7, ,   -11.9, ,     1.3, ,    16.2, ,     6.5, 
 2018,   -16.3, ,   -12.8, ,    -3.2, ,    -0.9, ,     9.4,E,    14.5, ,    20.2, ,    18.8, ,    12.3, ,     2.5, ,    -4.3, ,   -12.4, ,     2.3,E,   -14.7, ,     1.8,E,    17.8, ,     3.5, 
 2019,   -17.8, ,   -15.5, ,    -8.0, ,     0.4, , -9999.9,M,    13.9, ,    19.1, ,    16.9, ,    10.6, ,     5.6, ,    -4.9, ,   -10.9, , -9999.9,M,   -15.2, , -9999.9,M,    16.6, ,     3.8, 
 2020,   -12.5, ,   -12.8, ,    -7.3, ,     0.2, ,     8.9, ,    16.5, ,    20.0, ,    17.1, ,    11.3, ,     4.1,E,    -0.2, ,    -7.7, ,     3.1,E,   -12.1, ,     0.6, ,    17.9, ,     5.1,E
 2021,   -10.8, ,   -12.7, ,    -5.0, ,     5.0,E,    10.0, ,    16.3, ,    16.7, ,    19.8, ,    13.4, ,     8.7, ,    -0.5, , -9999.9,M, -9999.9,M,   -10.4, ,     3.3,E,    17.6, ,     7.2, 
 2022,   -22.0, ,   -16.5, ,    -7.8, ,     2.0, ,    10.9, ,    15.7, ,    18.3, ,    18.1, ,    12.9, ,     8.3, ,    -0.1,E, -9999.9,M, -9999.9,M, -9999.9,M,     1.7, ,    17.4, ,     7.0,E
