220N005,TRAIL VALLEY        ,NWT , station not joined, Monthly mean of homogenized daily mean temperature                     , Deg Celcius,          Updated to 2022
220N005,TRAIL VALLEY        ,NWT , station non jointe, Moyenne mensuelle des temperatures quotidiennes moyennes homogeneisees , Deg Celsius, Mise a jour jusqu a 2022
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 2008,   -23.5,E, -9999.9,M,   -26.2, ,   -10.6,E,    -0.4, ,    10.7, ,    13.1, ,     6.4, ,     1.4,E,    -9.4, ,   -15.9, ,   -22.7,E, -9999.9,M, -9999.9,M,   -12.4,E,    10.1, ,    -8.0,E
 2009,   -24.2,E, -9999.9,M,   -27.6,E,   -11.4, ,    -0.9, ,     7.2,E,    10.6,E,     9.1, ,     4.5, ,    -5.4,E,   -20.0,E,   -20.8, , -9999.9,M, -9999.9,M,   -13.3,E,     9.0,E,    -7.0,E
 2010,   -25.8,E,   -23.1, ,   -20.3, ,    -4.9,E,    -0.1, ,     8.0,E,    13.3,E,    12.1,E,     3.4, , -9999.9,M,   -13.7,E,   -25.7,E, -9999.9,M,   -23.2,E,    -8.4,E,    11.1,E, -9999.9,M
 2011,   -24.2, ,   -20.3, ,   -18.9, ,   -16.9,E,     0.8, ,     7.9, ,    13.9,E,    10.9,E,     4.7,E,    -4.6,E,   -21.0, ,   -22.0, ,    -7.5,E,   -23.4,E,   -11.7,E,    10.9,E,    -7.0,E
 2012,   -27.2,E,   -21.2,E,   -28.0,E,   -12.0,E,    -0.3,E,    11.7,E,    16.5, ,    12.7,E,     6.9,E,    -3.6, ,   -17.1,E,   -27.5, ,    -7.4,E,   -23.5,E,   -13.4,E,    13.6,E,    -4.6,E
 2013,   -28.7, ,   -29.7,E,   -23.9,E,   -18.2, ,    -3.4, ,    10.1,E,    12.0,E,    11.3,E,     3.6,E,    -0.1, ,   -14.2,E,   -23.4, ,    -8.7,E,   -28.6,E,   -15.2,E,    11.1,E,    -3.6,E
 2014,   -23.8, ,   -25.7, ,   -19.6, ,   -12.2, ,     1.8, ,     9.5, ,    12.3,E,     9.2, ,     2.8,E,    -5.7, , -9999.9,M, -9999.9,M, -9999.9,M,   -24.3, ,   -10.0, ,    10.3,E, -9999.9,M
 2015,   -23.4, ,   -21.3, ,   -19.3, ,   -10.1,E,     4.4, ,     9.9,E,    11.5,E,     8.7, ,     2.3, ,    -6.2, ,   -15.5,E, -9999.9,M, -9999.9,M, -9999.9,M,    -8.3,E,    10.0,E,    -6.5,E
 2016,   -20.4,E,   -23.0,E,   -20.9,E,   -12.5,E,     2.7,E,     9.8,E,    12.9,E,    10.0,E,     3.4,E,    -6.4,E,   -16.1,E,   -22.1,E,    -6.9,E, -9999.9,M,   -10.2,E,    10.9,E,    -6.4,E
 2017,   -19.5,E,   -23.4, ,   -21.4,E,   -14.9,E,     1.4,E,     8.0,E,    13.2,E,    12.2,E,     5.4,E,    -3.9,E,   -15.8,E,   -16.2,E,    -6.2,E,   -21.7,E,   -11.6,E,    11.1,E,    -4.8,E
 2018,   -21.7,E,   -19.4,E,   -18.8,E,   -14.3,E,    -2.4,E,     7.2, ,    12.7,E,     6.7, ,     0.0, , -9999.9,M,   -15.8, ,   -19.3, , -9999.9,M,   -19.1,E,   -11.8,E,     8.9,E, -9999.9,M
 2019,   -23.3, ,   -17.0, ,   -10.7, ,   -11.6, ,     0.6, ,     8.5, ,    12.5, ,     6.6, ,     6.6, ,    -3.7, ,   -14.5, ,   -27.0, ,    -6.1, ,   -19.9, ,    -7.2, ,     9.2, ,    -3.9, 
 2020,   -26.7, ,   -27.7, ,   -19.7, ,   -10.7, ,    -1.2, ,     9.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -27.1, ,   -10.5, , -9999.9,M, -9999.9,M
 2021, -9999.9,M,   -30.4, ,   -23.9, ,   -12.3, ,    -1.5, ,    10.5, ,    14.3, ,     9.6, ,     5.1, ,    -3.4, ,   -16.8, ,   -24.1, , -9999.9,M, -9999.9,M,   -12.6, ,    11.5, ,    -5.0, 
 2022, -9999.9,M,   -28.2, ,   -22.5, ,   -14.4, ,     1.0, ,     7.1, ,    13.6, ,    11.6, ,     4.7, ,    -5.7, , -9999.9,M,   -24.6, , -9999.9,M, -9999.9,M,   -12.0, ,    10.8, , -9999.9,M
